"IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV",
"24","03","CVR","CVR00047F","","","","","24","03","CVR","CVR00047F","","","24","03","09","2","0","AM","01","0","0","0","0","","MOSCOW","72.4","20","25","4","1","010","R","ZHUG","3","16500","1","Y","MOSCOW 72.4","1","638772","1","BNSF","047503","094","Y","","","000","","3","0","0","0","0","0","0","0","0","0","110","0","4","0","0","6","0","0","0","0","34000","27190","T210","","0","0","0","0","T210","1","1","010","61190","","20C189","0","000000","0","1","0","1","0","08","","08","","1","6","","3","","","","564","","2024","0","0","0","0","0","0","STEVENS","189","00","00","","N","6950","2","ON SATURDAY MARCH 8TH, 2024, AT 0200, ZHUGDOD-08 LOADED GRAIN TRAIN TRAVELING EAST BOUND EXPERIENCED","A 6-CAR DERAILMENT AT MP 72.46 ON THE KEYES SUBDIVISION ON THE EASTSIDE OF MOSCOW KS. THE CONSIST C","ONSISTED OF 3 LOCOMOTIVES (CONVENTIONAL) WITH 112 LOADED CARS AND 4 EMPTIES, 16500 TONS AND 6951 IN","LENGTH. THE TRAIN WAS TRAVELING AT A SPEED OF 10 MPH WHEN A BROKEN RAIL AT THE CROSSING “CAUSED THE","94TH CAR (BNSF 487503) TO DERAIL 2 AXLES THEN THE 97TH AND 98TH CAR DERAILED ON THEIR SIDE, THE 99TH","CAR WAS LEANING AND 100 AND 101 CARS DERAILED BUT WERE UPRIGHT.","","","","","","","","","","0","37.336599","-101.194484","2","2","P","","","KEYES SUB",
"24","02","UP","0224HL005","","","","","24","02","UP","0224HL005","","","24","02","07","7","12","PM","01","2","1","0","0","","KANSAS CITY","4.5","20","55","3","2","004","E","YKS4","3","2767","7","Y","YARD 009","1","","2","SRIX","030083","005","Y","CHTT","722627","006","N","2","0","2","0","0","0","0","0","0","0","13","0","37","0","0","2","0","5","0","0","12373","5400","E45C","","0","0","0","0","E45C","2","1","004","17773","","20C209","0","000000","0","2","0","0","0","04","22","","","1","6","","CL","","","","121","","2024","0","0","0","0","0","0","WYANDOTTE","209","","","","N","3119","2","THE TRUCK SIDE BROKE ON CAR CHTT722627, CAUSING THIS CAR AND 6 OTHERS TO DERAIL ON TRAIN YKS41R-07.","NO INJURIES REPORTED.","","","","","","","","","","","","","","3","39.096754","-94.662273","2","5","K","","","K.C. METRO (KANSAS)",
"24","02","CVR","CVR00044F","","","","","24","02","CVR","CVR00044F","","","24","02","01","5","32","AM","01","0","0","0","0","","SUBLETTE","48.7","20","39","4","4","010","R","ZHUG","3","14981","1","Y","CVRR MAINLINE","2","","1","BNSF","476047","107","Y","","","000","","3","0","0","0","0","0","0","0","0","0","114","0","0","0","0","4","0","0","0","0","50000","13350","T102","","0","0","0","0","T102","1","2","010","63350","","20C081","0","000000","0","1","0","1","0","05","15","05","15","1","6","","3","","","","582","","2024","0","0","0","0","0","0","HASKELL","081","00","00","","N","6680","2","ON THURSDAY FEBRUARY 1ST, 2024, AT 0532 ZHUGDOD31 LOADED GRAIN TRAIN EXPERIENCED A 4-CAR DERAILMENT","AT MP 48.68 ON THE SATANTA SUBDIVISION IN SUBLETTE KS. THE CONSIST CONSISTED OF 3 LOCOMOTIVES (CONVE","NTIONAL) WITH 114 LOADED CARS, 14981 TONS AND 6680 IN LENGTH. THE TRAIN WAS TRAVELING AT A SPEED OF","10 MPH WHEN THE 107 CAR EXPERIENCED A CROSS LEVEL CONDITION THAT CAUSED THE RAILCARS TO ROCK ALLOWIN","G LINES 107-110 TO DERAIL ON THEIR SIDE. RAILCARS THAT DERAILED ARE BNSF 476047, BN 472269, BNSF 487","080, AND BNSF 481998. RJ CORMAN HAS BEEN CONTRACTED TO RE-RAIL THE DE-RAILED CARS.","","","","","","","","","","0","37.487955","-100.82914","2","3","Z","","","SATANTA SUB",
"24","01","WTA","0124WTA01","","","","","24","01","UP","0124HL023","","","24","01","22","11","10","AM","01","1","0","0","0","","WICHITA","242.12","20","32","2","5","004","E","WTA0","1","2879","7","Y","INDUSTRY 777","2","","2","BNSF","002798","001","N","","","000","","2","0","0","0","0","1","0","0","0","0","13","0","18","0","0","0","0","0","0","0","0","0","M599","","0","0","0","0","M599","2","2","004","43420","","20C173","0","000000","0","1","0","1","1","04","10","04","10","2","6","","3","","","","231","","2024","0","0","0","0","0","0","SEDGWICK","173","","","","N","2010","1","WICHITA TERMINAL ASSOCIATION, WHILE SWITCHING ON DAISY CHAIN, THE REMOTE SWITCHES WERE DIALED UP AND","WHILE TRAVERSING THE B SWITCH, IT LINED UNDERNEATH THE LOCOMOTIVE, CAUSING THE LEAD SET OF TRUCKS T","O DERAIL ON LOCOMOTIVE BNSF2798","","","","","","","","","","","","","0","37.720505","-97.330386","2","5","L","","","LOST SPRINGS SUB",
"24","02","PAL","2024FEB1D","","","","","24","02","PAL","2024FEB1D","","","24","02","08","2","51","PM","01","0","0","0","0","","PADUCAH","225.5","21","64","2","1","009","R","RS2P","2","4040","1","Y","NORTH PADUCAH YARD","1","","2","MULX","091438","022","N","","","000","","2","0","0","0","0","0","0","0","0","0","21","0","40","0","0","0","0","14","0","0","31262","1500","H702","H306","0","0","0","0","H702","2","1","009","32762","","21C145","0","000000","0","2","0","1","0","05","15","05","15","1","3","","Cl","","","","534","","2024","0","0","0","0","0","0","MCCRACKEN","145","00","00","","N","4008","2","CREW WAS TO BE SHOVING INTO TRACK N04 AND CONDUCTOR FAILED TO CHECK THE N1A SWITCH AND IT WASN'T LIN","E FOR MOVEMENT.  TRAIN WAS SHOVED INTO THE WRONG TRACK CAUSING IT STRIKE THE FRONT OF A STANDING UNO","CCUPIED CONSIST. CONDUCTOR INSTRUCTED ENGINEER TO PULL AHEAD 10 CARS LENGTHS BUT CONDUCTOR NOTICED C","ARS WERE NOT MOVING THAT WAS WHEN IT WAS FOUND THAT CARS HAD DERAILED. IT WAS FOUND 14 CARS DERAILED","AND 1 DAMAGED. NO INJURIES REPORTED. POST ACCIDENT TESTING WAS CONDUCTED BECAUSE AT THE TIME THOUGH","T TO HAVE BEEN OVER THE THRESHOLD.","","","","","","","","","","0","37.065334","-88.608928","2","5","","","","SYSTEM",
"24","04","CPKC","24041006","","","","","24","04","CPKC","24041006","","334832R","24","04","10","12","0","PM","07","21","0","0","0","","COUSHATTA","594.8","22","75","2","3","047","E","M269","1","10164","1","Y","SINGLE MAIN TRACK","4","9.94","1","CP","008780","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","77","0","15","0","0","0","0","0","0","0","13184","0","M304","","0","3","0","3","M304","1","4","047","13184","","22C081","3","000000","0","1","0","1","0","05","30","05","30","1","5","","1","","","","156","","2024","0","3","0","0","0","0","RED RIVER","081","","","","N","6089","3","STRUCK A VEHICLE THAT FAILED TO STOP AT THE CROSSING. THREE (3) EMPLOYEES WERE INJURED: THE CONDUCTO","R, ENGINEER & ENGINEER TRAINEE. MP 594.83 ALEXANDRIA SUB","","","","","","","","","","","","","","0","32.12469","-93.43377","2","2","P","","","ALEXANDRIA",
"24","01","WATX","240123004","","","","","24","01","WATX","240123004","","","24","01","23","3","20","PM","12","0","0","0","0","","PLAQUEMINE","0","22","61","2","1","000","R","PLQC","","449","6","N","TRACK 808","1","","2","DOWX","073565","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","3321","0","H302","","0","0","0","0","H302","2","1","003","26153","","22C047","0","000000","0","0","0","0","0","","","","","1","5","","3","","","","579","","2024","0","0","0","0","0","0","IBERVILLE","047","","","","N","819","1","THE TEAM WAS ENGAGED IN SWITCHING OPERATIONS ON THE EAST END OF THE 800 YARD. INITIALLY, THE TM POSI","TIONED A STRING OF 12 CARS ON TRACK 808 CLEAR OF TRACK 807. SUBSEQUENTLY, THE BRAKEMAN DETACHED FROM","THE CARS WITH THE LOCOMOTIVE TO CONNECT WITH THE CARS ON TRACK 807 FOR OPERATIONAL TASKS. DURING TH","IS PROCESS, DOWX 73565 WAS POSITIONED ONTO TRACK 808 FROM 807. HOWEVER, THIS MANEUVER RESULTED IN DO","WX 73565 FOULING TRACK 807. FINALLY, WHEN THE BRAKEMAN SHOVED BACK INTO TRACK 807, UTLX 220878 COLLI","DED WITH DOWX 73565 THAT WAS PLACED IN THE FOUL, CAUSING A SIDE-SWIPE INCIDENT.","","","","","","","","","","0","30.332062","-91.246156","2","5","K","","","SYSTEM",
"24","01","WATX","240123004","","","","","24","01","WATX","240123004","","","24","01","23","3","20","PM","12","1","1","0","0","","PLAQUEMINE","0","22","61","2","1","003","R","PLQC","4","775","7","Y","TRACK 807","1","","2","UTLX","220878","019","N","","","000","","1","0","0","0","0","0","0","0","0","0","1","0","17","0","0","0","0","0","0","0","22832","0","H302","","0","0","0","0","H302","2","1","003","26153","","22C047","0","000000","0","1","0","1","1","09","50","09","50","3","5","","3","","","","579","","2024","0","0","0","0","0","0","IBERVILLE","047","","","","N","1080","1","THE TEAM WAS ENGAGED IN SWITCHING OPERATIONS ON THE EAST END OF THE 800 YARD. INITIALLY, THE TM POSI","TIONED A STRING OF 12 CARS ON TRACK 808 CLEAR OF TRACK 807. SUBSEQUENTLY, THE BRAKEMAN DETACHED FROM","THE CARS WITH THE LOCOMOTIVE TO CONNECT WITH THE CARS ON TRACK 807 FOR OPERATIONAL TASKS. DURING TH","IS PROCESS, DOWX 73565 WAS POSITIONED ONTO TRACK 808 FROM 807. HOWEVER, THIS MANEUVER RESULTED IN DO","WX 73565 FOULING TRACK 807. FINALLY, WHEN THE BRAKEMAN SHOVED BACK INTO TRACK 807, UTLX 220878 COLLI","DED WITH DOWX 73565 THAT WAS PLACED IN THE FOUL, CAUSING A SIDE-SWIPE INCIDENT.","","","","","","","","","","0","30.332062","-91.246156","2","5","K","","","SYSTEM",
"24","03","UP","0324GC002","","","","","24","03","UP","0324GC002","","","24","03","06","1","40","PM","01","58","11","0","0","","ADDIS","90.7","22","79","2","1","002","R","MLIC","1","7426","1","Y","TRACK 139","1","","2","UTLX","645359","048","Y","","","000","","3","0","0","0","0","0","0","0","0","0","30","0","62","0","0","11","0","0","0","0","56518","21350","T199","","0","0","0","0","T199","2","1","002","77868","","22C121","0","000000","0","1","0","1","0","09","59","09","59","1","5","","CL","","","","785","","2024","0","0","0","0","0","0","WEST BATON ROUGE","121","","","","N","7647","2","THE MLICN-05 WAS MOVING IN THE NORTHWARD DIRECTION WHEN THEIR TRAIN WENT INTO EMERGENCY. UPON INSPEC","TION, IT WAS NOTICED THAT THE TRAIN HAD DERAILED 11 CARS COMING OUT OF THE NORTH SIDE OF THE WYE. DU","RING MY INVESTIGATION, I NOTICED THAT THE FIRST RAIL CAR DROPPED IN BETWEEN THE CROSSING AND THE 13","SWITCH ON THE NORTH END. WHEN THIS HAPPENED, THE CREW WAS MOVING AT APPROXIMATELY 1-2 MPH. THE CURVA","TURE OF THE TRACK IS 14'45M WITH AN S-CURVE COMING OUT OF THE NORTH SIDE OF IT. THE TIE CONDITIONS W","ERE NOTICED TO BE DECENT; HOWEVER, THE TRACK SEVERELY NEEDS TO BE UNDERCUT. IT IS MY DETERMINATION T","HAT THE DIRECTION OF MOVEMENT AND WEIGHT OF THE TRAIN, ALONG WITH THE GEOMETRY OF THE TRACK CREATED","A SCENARIO THAT CAUSED THE INSIDE RAIL TO BE PUSHED OUTWARD CREATING THIS DERAILMENT.","","","","","","","","0","30.362012","-91.270011","2","5","K","","","LIVONIA SUB",
"24","03","UP","0324GC027","","","","","24","03","UP","0324GC027","","","24","03","26","8","0","AM","12","0","0","0","0","","LIVONIA","112.96","22","56","2","1","002","E","UTR1","1","4058","7","Y","YARD 017","1","","2","TBOX","677158","022","Y","","","000","","0","0","2","0","0","0","0","0","0","0","42","0","30","0","0","1","0","0","0","0","818","7835","M411","","0","0","0","0","M411","2","1","002","12309","","22C077","0","000000","0","1","0","0","0","","30","","","3","5","","CL","","","","164","","2024","0","0","0","0","0","0","POINTE COUPEE","077","","","","N","3640","1","UTR13-26, DURING NORMAL HUMPING OPERATIONS, BYPASS COUPLERS WERE FOUND DERAILED ON CARS TBOX677158 M","ATED TO TBOX677106. THERE WAS ROUGHLY 750 FEET OF ROLLED RAILED.","","","","","","","","","","","","","","1","30.531186","-91.559992","2","5","L","","","LIVONIA SUB",
"24","03","CPKC","24032901","","","","","24","03","CPKC","24032901","","","24","03","29","1","10","AM","01","3","0","0","0","","GIBSLAND","129.3","22","50","4","1","012","E","M275","3","6687","1","Y","SINGLE MAIN TRACK","3","28.09","1","TTGX","952762","028","Y","","","000","","2","0","0","0","0","0","0","0","0","0","59","0","34","0","0","16","0","13","0","0","589491","58210","H503","","0","0","0","0","H503","1","3","012","647701","","22C013","0","000000","0","1","0","1","0","02","40","02","40","1","5","","1","","","","131","","2024","0","0","0","0","0","0","BIENVILLE","013","","","","N","7301","2","AFTER STOPPING AT GIBSLAND, THE M275-25 PROCEEDED EAST APPROXIMATELY 1500 FEET BEFORE GOING INTO EME","RGENCY. FOUND 29 CARS DERAILED.","","","","","","","","","","","","","","0","32.546576","-93.088398","1","1","Q","","","VICKSBURG",
"24","03","UP","0324HL025","","","","","24","03","UP","0324HL025","","","24","03","27","9","37","AM","01","0","0","0","0","","COFFEYVILLE","662.82","20","33","2","1","009","R","YCV5","1","4914","7","Y","YARD 022","1","","2","TILX","034827","008","Y","","","000","","2","0","0","0","0","0","0","0","0","0","37","0","1","0","0","1","0","0","0","0","4664","59080","T210","","0","0","0","0","T210","2","1","009","63744","","20C125","0","000000","0","1","0","1","1","03","37","03","37","1","6","","CL","","","","273","","2024","0","0","0","0","0","0","MONTGOMERY","125","","","","N","1621","3","THE YCV53-27 WAS PULLING CARS FROM THE SKOL RR INTERCHANGE THROUGH 22 TRACK. AT THE EAST END OF 22 T","RACK, THE TILX34827 CAR DERAILED ON A BROKEN RAIL. THE CREW CONTINUED TO PULL THROUGH THE TRACK FOR","ABOUT 40 CARS BEFORE DISCOVERING THE DERAILED CAR.NO HAZMAT, NO INJURIES.","","","","","","","","","","","","","0","37.030544","-95.625562","2","5","K","","","COFFEYVILLE SUB",
"24","03","BNSF","KS0324110","","","","","24","03","BNSF","KS0324110","","","24","03","23","10","0","AM","01","50","1","0","0","","WELLINGTON","238.5","20","37","2","2","010","R","HBAR","3","8832","1","Y","0101","1","0","2","TBOX","675122","042","Y","","","000","","3","0","1","0","0","0","0","0","0","0","15","0","186","0","0","2","0","1","0","0","30079","36711","T207","","0","0","0","0","T207","2","1","010","66790","","20C191","0","000000","0","1","0","1","0","02","","02","","1","6","","1","","","","214","","2024","0","0","0","0","0","0","SUMNER","191","","","","N","12127","2","H-BARKCK9-20A WAS PULLING EAST THRU YARD TRACK 101 TRACK OUT SK JUNCTION  WHEN 3 RAILCARS DERAILED A","T THE 101 LEAD SWITCH DUE TO T207 - BROKEN RAIL - DETAIL FRACTURE FROM SHELLING OR HEAD CHECK. NO HA","ZMAT RELEASED.","","","","","","","","","","","","","0","37.260921","-97.391692","2","5","K","","","PANHANDLE",
"24","05","UP","0524GP003","","","","","24","05","UP","0524GP003","","","24","05","02","8","23","PM","01","24","0","0","0","","BREMEN","155.35","20","61","4","2","032","E","MNPN","3","11890","1","Y","MAIN LINE 1","4","97.3","1","ECRX","007229","004","N","ECRX","007229","004","","4","0","1","0","0","1","0","0","0","0","80","0","75","0","0","0","0","0","0","0","250","1057500","E71L","","0","0","0","0","E71L","1","4","032","1057750","","20C117","0","000000","0","1","0","1","0","10","43","10","43","1","6","","CL","","","","211","","2024","0","0","0","0","0","0","MARSHALL","117","00","00","","N","10493","2","MNPNL-02, CROSSING OVER FROM MAIN 2 TO MAIN 1 AT ORRICK, DERAILED SWITCH UNIT INSIDE CROSSOVER, WHIC","H RESULTED IN DRAGGING THE UNIT TO APPROXIMATELY MP 153.25 WERE CREW STOPPED DISCOVERING THE UNIT WA","S DERAILED.","","","","","","","","","","","","","0","39.895921","-96.752631","1","1","J","","","MARYSVILLE SUB",
"24","05","BNSF","KS0524104","","","","","24","05","BNSF","KS0524104","","","24","05","14","8","40","PM","01","23","0","0","0","","DODGE CITY","352.4","20","71","3","1","004","E","HKCK","3","14864","1","Y","MAIN 2 TRACK","5","4.3600","1","TTGX","942470","021","Y","","","000","","3","0","0","0","1","0","0","0","0","0","115","0","32","0","0","7","0","0","0","0","256290","331302","H503","T399","0","0","0","0","H503","1","5","004","587592","","20C057","0","000000","0","1","0","1","0","07","39","07","39","1","6","","1","","","","162","","2024","0","0","0","0","0","0","FORD","057","","","","N","9985","2","H-KCKDEN1-13A WAS SHOVING ON MAIN 2 TRACK INTO YARD TRACK AND DERAILED 7 RAILCARS. NO HAZMAT RELEASE","D. H503 - BUFFERING OR SLACK ACTION EXCESSIVE, TRAIN HANDLING.","","","","","","","","","","","","","","0","37.752246","-100.01662","1","2","P","D","","LA JUNTA",
"24","04","CSX","000217384","","","","","24","04","CSX","000217384","","155645N","24","04","15","7","0","AM","07","0","0","0","0","","GARY","0248.2","18","58","1","1","035","R","M369","4","9677","1","Y","#1 MAIN","4","0121.4","1","CSXT","000811","001","N","","","000","","1","0","1","0","0","0","0","0","0","0","53","0","80","0","0","0","0","0","0","0","5604","10747","M302","","0","0","0","0","M302","1","4","035","16351","","18C089","0","000000","0","1","0","1","0","06","15","06","15","1","4","","1","","","","68","","2024","0","0","0","0","0","0","LAKE","089","","","","N","7976","2","M36913 STRUCK REAR END OF TRACTOR TRAILER AT CLARK ROAD ON BARR SUB.","","","","","","","","","","","","","","","0","41.62422","-87.39399","1","1","","","","BARR",
"24","03","CSX","000216777","","","","","24","03","CSX","000216777","","","24","03","16","5","48","PM","12","0","0","0","0","","INDIANAPOLIS","0009.0","18","58","2","2","015","E","","3","0","6","N","033 CLASS","1","0000.0","2","CEFX","010199","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","35116","0","M407","","0","0","0","0","M407","2","1","015","35116","","18C063","0","000000","0","0","0","0","0","","","","","1","4","","1","","","","290","","2024","0","0","0","0","0","0","HENDRICKS","063","00","00","","N","58","0","CAR CEFX10199 WAS HUMPED INTO 33 CLASS TRACK. THE CAR SPEED WAS EXCESSIVE CAUSING BLOWING OUT OF TRA","CK. CONFIRMED OVER SPEED DUE TO CONTAMINATION OF WHEELS. ADM DECATUR WAS THE CUSTOMER INVOLVED, CUST","OMER MUST PROVIDE CSX WITH CONCRETE CORRECTIVE  ACTION DUE TO CONTAMINATION OF THE WHEELS.","","","","","","","","","","","","","0","39.759798","-86.327516","2","5","","","","INDIANAPOLIS TERMINA",
"24","04","NS","156263","","","","","24","04","NS","156263","","","24","04","03","1","19","PM","01","0","0","0","0","","ELKHART","CD422.","18","38","2","2","004","E","BE16","3","0","7","Y","CT16","2","","2","","","000","","","","000","","3","0","0","0","0","0","0","0","0","0","55","0","7","0","0","3","0","4","0","0","0","170000","E25C","","0","0","0","0","E25C","2","2","004","170000","","18C039","0","000000","0","1","0","0","0","05","48","","","1","4","","1","","","","80","","2024","0","0","0","0","0","0","ELKHART","039","","","","N","0","","BE16 SHOVING CT16 DERAILED 7 CARS, DUE TO MISSING CENTER PIN ON CAR FBOX 506126.","","","","","","","","","","","","","","","0","41.677392","-85.978437","2","5","K","","","CHICAGO LINE",
"24","04","NS","156316","","","","","24","04","NS","156316","","","24","04","07","5","53","PM","04","0","0","0","0","","ELKHART","CD422.","18","44","3","1","004","E","NOTR","4","0","7","N","CT17","1","","2","GBRX","702045","001","Y","","","000","","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","S007","","0","0","0","0","S007","2","1","004","20444","","18C039","0","000000","0","0","0","0","0","","","","","1","4","","1","","","","152","","2024","0","0","0","0","0","0","ELKHART","039","","","","N","65","","3 HEAVY CARS CAME OUT OF THE SKATE RETARDERS IN CT16 TRACK, IMPACTING THE SIDE OF A CUT OF CARS BEIN","G PULLED OUT OF CT17. NO DERAILMENT AND NO INJURIES.","","","","","","","","","","","","","","1","41.677392","-85.978437","2","5","K","L","","CHICAGO LINE",
"24","02","NS","155811","","","","","24","02","NS","155811","","527880R","24","02","20","3","10","PM","07","0","0","0","0","","N/A","CF090.","18","50","2","1","034","E","123L","3","601","1","Y","SINGLE MAIN TRACK","4","54","1","NS","004073","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","8","0","9","0","0","0","0","0","0","0","795","35000","M302","","0","0","0","0","M302","1","4","034","35795","","18C177","0","000000","0","1","0","1","0","11","27","11","27","1","4","","1","","","","80","","2024","0","0","0","0","0","0","WAYNE","177","","","","N","1375","2","NS TRAIN 123L020 STRUCK TRAILER PORTION OF SEMI TRUCK AT THE HWY-GRADE CROSSING.","","","","","","","","","","","","","","","0","39.905044","-85.162545","1","1","J","","","MIDWEST",
"24","02","NS","155720","","","","","24","02","NS","155720","","","24","02","09","4","30","PM","05","0","0","0","0","","ELKHART","CD422.","18","60","3","1","000","E","NOTR","4","0","6","Y","CLASS TRACK 12","2","","2","TILX","290537","001","N","","","000","","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","19764","2234","M408","","0","0","0","0","M408","2","2","007","22769","","18C039","0","000000","0","0","0","0","0","","","","","3","4","","1","","","","304","","2024","0","0","0","0","0","0","ELKHART","039","","","","N","2760","2","DURING NORMAL SWITCHING OPERATIONS, TILX 290537 ON TRACK CT12 DERAILED DUE TO RAKING COLLISION TO CA","R GRW 7586. ASSIGNMENT BE24 WAS PULLING CT16 CONTAINING GRW 7586 AND STRUCK TILX 290537 ACCOUNT TILX","290537 OUT TO FOUL FROM CONTINUOUS IMPACT COUPLINGS ON CT12 FORCING TILX 290537 THROUGH SKATE RETAR","DER.","","","","","","","","","","","","0","41.677392","-85.978437","2","5","K","","","CHICAGO LINE",
"24","02","NS","155720","","","","","24","02","NS","155720","","","24","02","09","4","30","PM","05","0","0","0","0","","ELKHART","CD422.","18","60","3","1","007","E","BE24","4","0","7","Y","CLASS TRACK 12","2","","2","GRW","007586","001","N","","","000","","2","0","0","0","0","0","0","0","0","0","46","0","0","0","0","1","0","0","0","0","771","0","M408","","0","0","0","0","M408","2","2","007","22769","","18C039","0","000000","0","1","0","0","0","01","59","","","1","4","","1","","","","304","","2024","0","0","0","0","0","0","ELKHART","039","","","","N","61","0","DURING NORMAL SWITCHING OPERATIONS, TILX 290537 ON TRACK CT12 DERAILED DUE TO RAKING COLLISION TO CA","R GRW 7586. ASSIGNMENT BE24 WAS PULLING CT16 CONTAINING GRW 7586 AND STRUCK TILX 290537 ACCOUNT TILX","290537 OUT TO FOUL FROM CONTINUOUS IMPACT COUPLINGS ON CT12 FORCING TILX 290537 THROUGH SKATE RETAR","DER.","","","","","","","","","","","","1","41.677392","-85.978437","2","5","K","","","CHICAGO LINE",
"24","04","UP","0424LA029","","","","","24","04","CLSX","INDUSTRY","","","24","04","17","3","0","PM","01","0","0","0","0","","MARANA","966.6","04","86","2","1","004","R","CRIR","4","12256","1","Y","INDUSTRY 775","1","","4","WFRX","940033","018","Y","","","000","","4","0","0","0","0","0","0","0","0","0","79","0","0","0","0","6","0","0","0","0","18131","150","T319","T205","0","0","0","0","T319","4","1","004","18281","","04C019","0","000000","0","1","0","1","1","01","45","01","45","1","7","","CL","","","","287","","2024","0","0","0","0","0","0","PIMA","019","","","","N","6500","3","COAL TRAIN CRIRI-17 DERAILED 6 CARS WHILE SHOVING INTO BALLOON TRACK. TRAIN DERAILED AT THE 772 SWIT","CH AFTER APPROXIMATELY 60 CARS HAD TRAVERSED THE SWITCH. WIDE GAUGE RAIL AT THE SWITCH APPEARS TO HA","VE BEEN THE CONTRIBUTING FACTOR IN CAR PICKING THE SWITCH. **INDUSTRY MAINTAINS TRACK**","","","","","","","","","","","","","0","32.411474","-111.153212","2","5","K","","","GILA SUB",
"24","05","AZER","AZE787524D","","","","","24","05","AZER","AZE787524D","","","24","05","07","7","0","AM","01","0","0","0","0","","CLIFTON","1197.9","04","50","1","1","010","R","AZER","4","3312","1","Y","SINGLE MAIN TRACK","2","170.40","1","MDCX","001363","017","Y","MDCX","001363","017","Y","3","0","0","0","0","0","0","0","0","0","20","0","20","0","0","7","0","1","0","0","15000","110000","E40C","","0","0","0","0","E40C","1","2","010","125000","","04C011","0","000000","0","1","0","1","0","03","","03","","1","7","","Cl","","","","99","","2024","0","0","0","0","0","0","GREENLEE","011","","","","N","2540","2","AZER 202-07 TRAVELING WESTBOUND DERAILED 8 CARS ON THE CLIFTON SUBDIVISION MAIN TRACK AT MP 1197.9.","","","","","","","","","","","","","","","0","32.879802","-109.201345","2","2","","","","CLIFTON",
"24","05","BNSF","SW0524104","","","","","24","05","BNSF","SW0524104","","","24","05","17","2","20","PM","01","0","0","0","0","","PHOENIX","190.0","04","99","2","1","004","E","RSWE","4","2374","1","Y","501","1","0","2","TILX","306578","004","N","","","000","","2","0","0","0","0","0","0","0","0","0","0","0","56","0","0","0","0","6","0","0","12931","4929","M409","","0","0","0","0","M409","2","1","004","17860","","04C013","0","000000","0","1","0","1","1","09","20","09","20","1","7","","1","","","","150","","2024","0","0","0","0","0","0","MARICOPA","013","","","","N","3756","3","SWE003517 DERAILED 6 RAILCARS DUE TO A FOREIGN PIECE OF METAL, CAUGHT UP IN CAR, STRIKING THE SWITCH","POINT CAUSED THE SWITCH TO GAP. NO HAZMAT RELEASE","","","","","","","","","","","","","","0","33.475702","-112.111888","2","5","K","","","PHOENIX",
